,caption,class
3819,A police car arrives and stops.,238
3820,A police car's bell is ringing.,238
3821,Police car sirens are sounding.,238
3822,A police car is being recorded.,238
3823,A police car is in the distance.,238
3824,Radio chatter is heard.,239
3825,Military Radio chatter.,239
3826,Police radio is garbled.,239
3827,Radio chatter is present.,239
3828,A police radio is scanning.,239
3829,Police radio scanner sample.,239
3830,Radio chatter is being heard.,239
3831,Police scanner radio chatter.,239
3832,Space chatter over radio is heard.,239
3833,Taxi radio chatter is being heard.,239
3834,Police radio scanner is being used.,239
3835,Radio chatter is changing over time.,239
3836,Garbled police radio is being heard.,239
3837,Radio chatter is made with vcv-rack.,239
3838,A police radio communication is heard.,239
3839,Military radio chatter is being heard.,239
3840,Popcorn is jumping.,240
3841,Popcorn is popping.,240
3842,The sound of popcorn.,240
3843,Popcorn is exploding.,240
3844,Popcorn popping sound.,240
3845,Popcorn is being made.,240
3846,Popcorn is being eaten.,240
3847,Popcorn is being popped.,240
3848,Popcorn sound is slowed.,240
3849,Popcorn is being cooked.,240
3850,Popcorn is being crushed.,240
3851,Popcorn popping in a pot.,240
3852,Popcorn seeds are popping.,240
3853,Air popcorn machine sound.,240
3854,Someone is making popcorn.,240
3855,Someone is eating popcorn.,240
3856,Printer starts up.,241
3857,A printer is sick.,241
3858,Printer is in use.,241
3859,There is a printer.,241
3860,Printer is starting.,241
3861,A printer is active.,241
3862,A printer starts up.,241
3863,Printer is printing.,241
3864,Printer is scanning.,241
3865,A printer is cycling.,241
3866,Printer is booting up.,241
3867,Printer startup sound.,241
3868,Inkjet printer effect.,241
3869,A printer is printing.,241
3870,Printer is being used.,241
3871,A printer is clogging.,241
3872,Loud water pump.,242
3873,Water pump is humming.,242
3874,Water is being pumped.,242
3875,Water pump motor sound.,242
3876,Water pump is in action.,242
3877,A water pump is playing.,242
3878,A water pump is at work.,242
3879,Someone is pumping water.,242
3880,Pumping water from a well.,242
3881,Water pump motor is close.,242
3882,Diesel water pump running.,242
3883,Water pumps are operating.,242
3884,A water pump is operating.,242
3885,Near operating water pump.,242
3886,Electric water pump sound.,242
3887,A machine is pumping water.,242
3888,"A motorcycle, drag racer, muscle car, and dune buggy are passing by.",243
3889,"this is a continuous sound of race car, auto racing",243
3890,"a blend of race car, auto racing sounds",243
3891,"this is a clear sound of race car, auto racing",243
3892,"race car, auto racing sound in the background",243
3893,"a poor quality recording of race car, auto racing",243
3894,"race car, auto racing can be heard",243
3895,"this is an annoying sound of race car, auto racing",243
3896,"this is a sound of race car, auto racing",243
3897,"this is a repetitive sound of race car, auto racing",243
3898,"race car, auto racing",243
3899,"a rhythmic sound of race car, auto racing",243
3900,"this is a fading sound of race car, auto racing",243
3901,"race car, auto racing sound in distance",243
3902,"a recording of race car, auto racing",243
3903,"race car, auto racing sound in a video",243
3904,"a noisy railroad car, train wagon sound",244
3905,"a rhythmic sound of railroad car, train wagon",244
3906,"railroad car, train wagon sound in a video",244
3907,"this is a clear sound of railroad car, train wagon",244
3908,"a recording of railroad car, train wagon",244
3909,"railroad car, train wagon",244
3910,"this is a sound of railroad car, train wagon",244
3911,"this is a continuous sound of railroad car, train wagon",244
3912,"railroad car, train wagon sound in distance",244
3913,"a poor quality recording of railroad car, train wagon",244
3914,"railroad car, train wagon can be heard",244
3915,"a sound of railroad car, train wagon",244
3916,"a blend of railroad car, train wagon sounds",244
3917,"this is a repetitive sound of railroad car, train wagon",244
3918,"this is an annoying sound of railroad car, train wagon",244
3919,"this is a fading sound of railroad car, train wagon",244
3920,It is rainy.,245
3921,Rain is heard.,245
3922,It is raining.,245
3923,Wind and rain.,245
3924,Sound of rain.,245
3925,There is rain.,245
3926,Rain in a tent.,245
3927,A train passes.,245
3928,Inside a train.,245
3929,Riding a train.,245
3930,Rain on a tarp.,245
3931,Train is riding.,245
3932,Train is nearby.,245
3933,A train passing.,245
3934,Rain is ceasing.,245
3935,Rain is beating.,245
3936,A trap beat.,246
3937,Hard trap beat.,246
3938,Drums and crap.,246
3939,Scraping a pan.,246
3940,Nice trap beat.,246
3941,Another rap loop.,246
3942,A man is rapping.,246
3943,A trap is moving.,246
3944,There is a raposa.,246
3945,Rapids are rushing.,246
3946,Slow upward scrape.,246
3947,Scrapped drum tune.,246
3948,Edges are scraping.,246
3949,Someone is rapping.,246
3950,Scraping animal fur.,246
3951,Gangster rap sounds.,246
3952,Beep with light reverb.,247
3953,Beeps are being played with reverb.,247
3954,A warning beep with reverb is playing.,247
3955,Heart monitor beeps with spatial reverb.,247
3956,A reverb-heavy octave synth beep is playing.,247
3957,A reversing truck's beeper is mostly loopable.,247
3958,A truck is reversing with beeping in an urban alley.,247
3959,A synth is making an ambience with reverb and beeps.,247
3960,Tractor is crushing garbage and beeping in reverse gear.,247
3961,Beeps with reverb information and dry beeps are playing.,247
3962,A gurgling beep is ending with a feedback/reverb-ish sound.,247
3963,A construction truck is reversing and a beeper is predominant.,247
3964,"A tractor's frame rattling and faint reverse ""beep beep"" sound can be heard.",247
3965,Reverse-beeping heavy machinery is making a sound that gradually pans away to the right.,247
3966,"Underwater synthesizer bubbly sound with muddled beeps, reverb, and delay is being heard.",247
3967,a blend of reversing beeps sounds,247
3968,Paper is being ripped.,248
3969,Someone ripping paper.,248
3970,Hands are ripping paper.,248
3971,A paper is being ripped.,248
3972,Cutting paper in strips.,248
3973,Someone is ripping paper.,248
3974,Ripping a piece of paper.,248
3975,Single paper rip is heard.,248
3976,Paper is being ripped fast.,248
3977,Paper towel is being ripped.,248
3978,Paper is being ripped apart.,248
3979,Ripping paper multiple times.,248
3980,Tissue paper is being ripped.,248
3981,Paper is being slowly ripped.,248
3982,Paper is being ripped slowly.,248
3983,Paper is being ripped quickly.,248
3984,Roller coaster sounds.,249
3985,A roller coaster is heard.,249
3986,Roller coaster is running.,249
3987,Yelling on a rollercoaster.,249
3988,A rollercoaster is present.,249
3989,Roller coaster is launching.,249
3990,A roller coaster is running.,249
3991,A roller coaster is starting.,249
3992,A roller coaster is launching.,249
3993,A roller coaster is operating.,249
3994,Roller coaster is making sounds.,249
3995,A rollercoaster is being ridden.,249
3996,A roller coaster in a theme park.,249
3997,Screams on a roller coaster ride.,249
3998,A rollercoaster ride is occurring.,249
3999,Someone is in a rollercoaster van.,249
4000,Someone is skipping rope.,250
4001,Someone is using a skipping rope.,250
4002,Someone is skipping rope at various speeds.,250
4003,a blend of rope skipping sounds,250
4004,rope skipping sound in a video,250
4005,a noisy rope skipping sound,250
4006,this is an annoying sound of rope skipping,250
4007,this is a fading sound of rope skipping,250
4008,a recording of rope skipping,250
4009,rope skipping can be heard,250
4010,this is a sound of rope skipping,250
4011,this is a continuous sound of rope skipping,250
4012,rope skipping sound in distance,250
4013,a loud sound of rope skipping,250
4014,a sound of rope skipping,250
4015,a snippet of the rope skipping sound,250
4016,"a recording of rowboat, canoe, kayak rowing",251
4017,"a noisy rowboat, canoe, kayak rowing sound",251
4018,"rowboat, canoe, kayak rowing",251
4019,"this is a continuous sound of rowboat, canoe, kayak rowing",251
4020,"rowboat, canoe, kayak rowing can be heard",251
4021,"rowboat, canoe, kayak rowing sound in the background",251
4022,"this is a fading sound of rowboat, canoe, kayak rowing",251
4023,"a sound of rowboat, canoe, kayak rowing",251
4024,"rowboat, canoe, kayak rowing sound in distance",251
4025,"a poor quality recording of rowboat, canoe, kayak rowing",251
4026,"a snippet of the rowboat, canoe, kayak rowing sound",251
4027,"rowboat, canoe, kayak rowing sound in a video",251
4028,"this is a repetitive sound of rowboat, canoe, kayak rowing",251
4029,"this is an annoying sound of rowboat, canoe, kayak rowing",251
4030,"a rhythmic sound of rowboat, canoe, kayak rowing",251
4031,"a blend of rowboat, canoe, kayak rowing sounds",251
4032,Fan is running.,252
4033,A fan is running.,252
4034,Fans are running.,252
4035,Air fan is running.,252
4036,Desk fan is running.,252
4037,A box fan is running.,252
4038,A room fan is running.,252
4039,An old fan is running.,252
4040,A fan oven is running.,252
4041,Laptop fan is running.,252
4042,An oven fan is running.,252
4043,Electric fan is running.,252
4044,A cooker fan is running.,252
4045,Electric fan is humming.,252
4046,Bathroom fan is running.,252
4047,An electric fan is heard.,252
4048,Walking on sail.,253
4049,A ship is sailing.,253
4050,Sailors are heard.,253
4051,A sail is flapping.,253
4052,Sails are flapping.,253
4053,A yacht is sailing.,253
4054,A sail is being set.,253
4055,A vessel is sailing.,253
4056,An engine is sailing.,253
4057,Sailing is happening.,253
4058,People are wassailing.,253
4059,Sailboats are rattling.,253
4060,A submarine is sailing.,253
4061,Sails are being lowered.,253
4062,A sailing boat is heard.,253
4063,A pirate ship is sailing.,253
4064,A scuba diver is exploring underwater.,254
4065,Someone is breathing while scuba diving.,254
4066,A scuba diver is underwater with breathing sounds.,254
4067,A scuba diver is diving and swimming below the surface.,254
4068,Someone is swimming through bubbles from another scuba-diver.,254
4069,Someone is breathing through a funnel to sound like a scuba diver.,254
4070,Breathing sounds are heard as a person is scuba diving below the surface.,254
4071,"Bubbles are making a sound in nature, fish tank, underwater or scuba diving.",254
4072,scuba diving sound in a video,254
4073,a rhythmic sound of scuba diving,254
4074,a poor quality recording of scuba diving,254
4075,a loud sound of scuba diving,254
4076,this is a continuous sound of scuba diving,254
4077,scuba diving,254
4078,this is a repetitive sound of scuba diving,254
4079,a sound of scuba diving,254
4080,Sea-lion is calling.,255
4081,Sea lions are waiting.,255
4082,A sea lion is barking.,255
4083,Sea lions are playing.,255
4084,A sealion is making calls.,255
4085,A sealion pup is bleating.,255
4086,Sealions are congregating.,255
4087,A sealion is making sounds.,255
4088,Sea lions are making sounds.,255
4089,A female sealion is grunting.,255
4090,Sea lions are being recorded.,255
4091,An infant sea lion is calling.,255
4092,Sea lions are heard on a dock.,255
4093,An adult male sea lion is roaring.,255
4094,Sea lions and the sea can be heard.,255
4095,Sea lions are screaming and yelling.,255
4096,Loop of sea-waves.,256
4097,Sea waves crashing.,256
4098,Sea waves recorded.,256
4099,Seawaves are heard.,256
4100,Sea waves and wind.,256
4101,Sea is making waves.,256
4102,Sea waves are heard.,256
4103,Sea wind waves water.,256
4104,Sea waves from a hill.,256
4105,Waves are near the sea.,256
4106,The sound of sea waves.,256
4107,Sea waves are splashing.,256
4108,Sea waves from the shore.,256
4109,Sea waves are being heard.,256
4110,Waves are hitting the sea.,256
4111,Waves are on the seashore.,256
4112,Knife is sharpened.,257
4113,Knife is sharpening.,257
4114,Knife being sharpened.,257
4115,Kitchen knife sharpening.,257
4116,Knife is being sharpened.,257
4117,A knife is being sharpened.,257
4118,Knifes are being sharpened.,257
4119,A knife sharpener is idling.,257
4120,Knife sharpeners are working.,257
4121,Someone is sharpening a knife.,257
4122,A knife sharpener is whistling.,257
4123,Knife blade is being sharpened.,257
4124,A knife is sharpened on a rock.,257
4125,Sound of a knife being sharpened.,257
4126,A knife blade is being sharpened.,257
4127,A chef's knife is being sharpened.,257
4128,Sheep are bleating.,258
4129,A sheep is bleating.,258
4130,Sheep bleating at a farm.,258
4131,Bleating sheep in a field.,258
4132,Distant sheep are bleating.,258
4133,Sheep bleating in a prairie.,258
4134,Assorted sheep are bleating.,258
4135,Sheep are bleating in a shed.,258
4136,Sheep and lambs are bleating.,258
4137,Sheep are bleating in a barn.,258
4138,Sheep are bleating on a farm.,258
4139,A sheep is bleating in a field.,258
4140,Sheep are bleating on a meadow.,258
4141,Sheep are bleating one at a time.,258
4142,Sheep bleating sound is reversed.,258
4143,Sheep are bleating on a sheep farm.,258
4144,shot football sound in distance,259
4145,a snippet of the shot football sound,259
4146,a blend of shot football sounds,259
4147,this is a clear sound of shot football,259
4148,this is a continuous sound of shot football,259
4149,this is a sound of shot football,259
4150,a loud sound of shot football,259
4151,a sound of shot football,259
4152,a recording of shot football,259
4153,shot football sound in the background,259
4154,this is a fading sound of shot football,259
4155,a noisy shot football sound,259
4156,this is an annoying sound of shot football,259
4157,shot football sound in a video,259
4158,a poor quality recording of shot football,259
4159,a rhythmic sound of shot football,259
4160,Singing bowl sound.,260
4161,A small singing bowl.,260
4162,Singing bowl is playing.,260
4163,Drone of a singing bowl.,260
4164,A singing bowl is struck.,260
4165,Singing bowls are ringing.,260
4166,Singing bowl being played.,260
4167,Singing bowls are playing.,260
4168,A ceramic bowl is closing.,260
4169,A singing bowl is playing.,260
4170,A singing bowl is recorded.,260
4171,The sound of singing bowls.,260
4172,Recording of singing bowls.,260
4173,A singing bowl is hit once.,260
4174,Singing bowls in deep space.,260
4175,A singing bowl is softening.,260
4176,A choir is rising.,261
4177,Choirs are rising.,261
4178,A choir is singing.,261
4179,A choir is rehearsing.,261
4180,Monks choir is singing.,261
4181,A male choir is singing.,261
4182,"A choir is singing ""ahh."".",261
4183,A female choir is singing.,261
4184,A choir is singing carols.,261
4185,A pop choir is rehearsing.,261
4186,A choir's voices are rising.,261
4187,A heavenly choir is singing.,261
4188,Monks are singing in a choir.,261
4189,A choir is singing a lullaby.,261
4190,People are singing and choir.,261
4191,Choir singing polyphonic AMEN.,261
4192,Skateboard is moving.,262
4193,Skateboards on asphalt.,262
4194,Sound of skateboarding.,262
4195,A skateboard is rolling.,262
4196,Skateboarders are riding.,262
4197,Someone is skateboarding.,262
4198,Skateboard is going past.,262
4199,Skateboarders are moving.,262
4200,Skateboarders are present.,262
4201,Skateboarding on concrete.,262
4202,A skateboard is passing by.,262
4203,A skateboard is being used.,262
4204,Skateboarding is happening.,262
4205,A skateboard is screeching.,262
4206,Kids skateboarding indoors.,262
4207,Skateboarders are at a park.,262
4208,Car tires skid.,263
4209,Skids are heard.,263
4210,A car is skidding.,263
4211,Cars are skidding.,263
4212,Skidoos are passing.,263
4213,Car skids can be heard.,263
4214,A car skids and crashes.,263
4215,Car skids and slows down.,263
4216,A car is skidding to a stop.,263
4217,A car is running with skids.,263
4218,A car skids while cornering.,263
4219,A car is stopping with a skid.,263
4220,Large old car skids are heard.,263
4221,A car is braking and skidding.,263
4222,A car skid and crash is heard.,263
4223,Cars are crashing and skidding.,263
4224,People are skiing.,264
4225,Friends are skiing.,264
4226,Skiing is happening.,264
4227,Skiing is being recorded.,264
4228,People are skiing downhill.,264
4229,People are skiing down slopes.,264
4230,People are skiing and pulling.,264
4231,A skier is skiing down a slope.,264
4232,Children are skiing and talking.,264
4233,People are skiing cross country.,264
4234,People are skiing and passing by.,264
4235,Someone is skiing down a mountain.,264
4236,Someone is skiing with wooden skis.,264
4237,Skiers are skiing in the mountains.,264
4238,Someone is skiing during a ski lift.,264
4239,Sound effect for cross country skiing.,264
4240,A door is sliding.,265
4241,A door is sliding open.,265
4242,Big sliding glass door.,265
4243,A glass door is sliding.,265
4244,A sliding door is heard.,265
4245,Sliding door is closing.,265
4246,A slide door is closing.,265
4247,Sliding door is opening.,265
4248,Sliding doors are moving.,265
4249,A door is slowly sliding.,265
4250,A door is sliding closed.,265
4251,Fusuma doors are sliding.,265
4252,A sliding door is moving.,265
4253,A closet door is sliding.,265
4254,A sliding door is opening.,265
4255,A sliding door is closing.,265
4256,Water is sloshing about.,266
4257,Water is sloshing in a pot.,266
4258,Water is sloshing in a sink.,266
4259,Water is dripping and sloshing.,266
4260,Someone is sloshing around water.,266
4261,Water is sloshing back and forth.,266
4262,Water is sloshing at a slow speed.,266
4263,A paint brush is sloshing in water.,266
4264,Water is sloshing around in a vase.,266
4265,Water is sloshing in a cement mixer.,266
4266,Water is sloshing in a glass bottle.,266
4267,Ocean water is sloshing around rocks.,266
4268,The sound of water sloshing is heard.,266
4269,Water is sloshing inside a container.,266
4270,Water is sloshing in a plastic bottle.,266
4271,Water is sloshing and being processed.,266
4272,A slot machine is playing.,267
4273,A slot machine is winning.,267
4274,The sound of a slot machine.,267
4275,Another slot machine sample.,267
4276,A slot machine is being used.,267
4277,A slot machine is cashing out.,267
4278,A slot machine is being played.,267
4279,Someone is playing a slot machine.,267
4280,Token is falling in a slot machine.,267
4281,An old slotmachine is being recorded.,267
4282,Coins are falling from a slot machine.,267
4283,A coin is being put into a slot machine.,267
4284,A slot machine is receiving a coin deposit.,267
4285,A slot machine is making sounds during play.,267
4286,Coins are being inserted into a slot machine.,267
4287,Coins are being dispensed from a slot machine.,267
4288,A smoke alarm is beeping.,268
4289,A smoke detector is being tested.,268
4290,Sound of a smoke detector or alarm.,268
4291,A smoke detector fire alarm is sounding.,268
4292,A smoke detector/fire alarm is being recorded.,268
4293,A smoke detector is being tested in a small room.,268
4294,this is an annoying sound of smoke detector beeping,268
4295,smoke detector beeping,268
4296,a loud sound of smoke detector beeping,268
4297,a poor quality recording of smoke detector beeping,268
4298,smoke detector beeping can be heard,268
4299,a sound of smoke detector beeping,268
4300,this is a clear sound of smoke detector beeping,268
4301,a blend of smoke detector beeping sounds,268
4302,this is a fading sound of smoke detector beeping,268
4303,this is a continuous sound of smoke detector beeping,268
4304,Snake is hissing.,269
4305,A snake is hissing.,269
4306,Snakes are hissing.,269
4307,A hissing snake is heard.,269
4308,A rattlesnake is hissing and snarling.,269
4309,A snake is making fizzing and hissing sounds.,269
4310,A rattle snake is hissing or shaking its tail.,269
4311,A rattlesnake is hissing and tail rattling with varying intensity.,269
4312,A snake is hissing and making threat hisses. Birds and insects are in the background. Wind is in the trees.,269
4313,a poor quality recording of snake hissing,269
4314,a recording of snake hissing,269
4315,a sound of snake hissing,269
4316,this is a repetitive sound of snake hissing,269
4317,a snippet of the snake hissing sound,269
4318,this is a sound of snake hissing,269
4319,this is an annoying sound of snake hissing,269
4320,A rattlesnake is making rattling sounds.,270
4321,A rattlesnake is making a rattling sound.,270
4322,A wooden snake toy is making a rattling percussive effect.,270
4323,A rattlesnake is rattling. A dove is calling in the background.,270
4324,A rattlesnake is hissing and tail rattling with varying intensity.,270
4325,A sidewinder rattlesnake is rattling with occasional microphone bumps.,270
4326,a blend of snake rattling sounds,270
4327,snake rattling,270
4328,this is a sound of snake rattling,270
4329,snake rattling sound in a video,270
4330,this is a clear sound of snake rattling,270
4331,this is a continuous sound of snake rattling,270
4332,a rhythmic sound of snake rattling,270
4333,this is an annoying sound of snake rattling,270
4334,this is a fading sound of snake rattling,270
4335,snake rattling sound in distance,270
4336,Water is splashing.,271
4337,Quick water splash.,271
4338,Water splashing sound.,271
4339,Water is being splashed.,271
4340,Clean water is splashing.,271
4341,A waterfall is splashing.,271
4342,Water is splashing around.,271
4343,Water is splashing loudly.,271
4344,Toilet water is splashing.,271
4345,Water splashing in a bath.,271
4346,A water drop is splashing.,271
4347,A splash is heard in water.,271
4348,A splash in water is heard.,271
4349,Water sounds are splashing.,271
4350,Someone is splashing water.,271
4351,A water splash is occurring.,271
4352,Water is being sprayed.,272
4353,Someone is spraying water.,272
4354,Spraying water or sanitizer.,272
4355,Water is spraying with echo.,272
4356,Something is spraying water.,272
4357,A water sprayer sound effect.,272
4358,Water is spraying in a shower.,272
4359,A sprinkler is spraying water.,272
4360,Agricultural water is spraying.,272
4361,Water is being sprayed on crops.,272
4362,Water is spraying from a bottle.,272
4363,Dental water spray is being used.,272
4364,Agricultural water spray is heard.,272
4365,Bathroom shower is spraying water.,272
4366,A spray-bottle is spritzing water.,272
4367,Someone using a hand-water-sprayer.,272
4368,Someone is squishing watermelon.,273
4369,Water marbles are being squished.,273
4370,Someone is squishing sponges in water.,273
4371,Someone is walking on wet gravel and there are squishy sounds and water sloshing.,273
4372,"A man is walking over squishy ground with water in the forest, with birds in the background.",273
4373,Someone is walking over squishy ground with water in the forest with birds in the background.,273
4374,"Someone is playing with water in a bowl, stirring, blowing into a straw, and squishing a wet rag.",273
4375,squishing water sound in the background,273
4376,a sound of squishing water,273
4377,this is a fading sound of squishing water,273
4378,a loud sound of squishing water,273
4379,a poor quality recording of squishing water,273
4380,a recording of squishing water,273
4381,a rhythmic sound of squishing water,273
4382,this is a continuous sound of squishing water,273
4383,this is an annoying sound of squishing water,273
4384,Stream is burbling in the woods.,274
4385,Water is splashing and burbling down a small stream.,274
4386,a noisy stream burbling sound,274
4387,stream burbling sound in distance,274
4388,a rhythmic sound of stream burbling,274
4389,this is a continuous sound of stream burbling,274
4390,a poor quality recording of stream burbling,274
4391,stream burbling can be heard,274
4392,stream burbling sound in the background,274
4393,stream burbling sound in a video,274
4394,this is a clear sound of stream burbling,274
4395,this is a repetitive sound of stream burbling,274
4396,a loud sound of stream burbling,274
4397,a recording of stream burbling,274
4398,a snippet of the stream burbling sound,274
4399,a sound of stream burbling,274
4400,The sound of lighter strikes.,275
4401,Several strikes of a standard cigarette lighter are being made.,275
4402,a rhythmic sound of strike lighter,275
4403,this is an annoying sound of strike lighter,275
4404,strike lighter sound in distance,275
4405,a poor quality recording of strike lighter,275
4406,this is a continuous sound of strike lighter,275
4407,this is a repetitive sound of strike lighter,275
4408,strike lighter sound in the background,275
4409,this is a sound of strike lighter,275
4410,strike lighter sound in a video,275
4411,this is a fading sound of strike lighter,275
4412,strike lighter can be heard,275
4413,a blend of strike lighter sounds,275
4414,strike lighter,275
4415,a noisy strike lighter sound,275
4416,A bowling strike is being made.,276
4417,"Bowling alley field recording includes ball throws, pin strikes, and chatter.",276
4418,this is a clear sound of striking bowling,276
4419,a sound of striking bowling,276
4420,a snippet of the striking bowling sound,276
4421,striking bowling sound in the background,276
4422,this is a repetitive sound of striking bowling,276
4423,striking bowling,276
4424,a poor quality recording of striking bowling,276
4425,a rhythmic sound of striking bowling,276
4426,a loud sound of striking bowling,276
4427,striking bowling can be heard,276
4428,a recording of striking bowling,276
4429,this is a sound of striking bowling,276
4430,a noisy striking bowling sound,276
4431,striking bowling sound in a video,276
4432,a poor quality recording of striking pool,277
4433,a snippet of the striking pool sound,277
4434,this is a clear sound of striking pool,277
4435,striking pool sound in a video,277
4436,a blend of striking pool sounds,277
4437,striking pool can be heard,277
4438,this is a fading sound of striking pool,277
4439,striking pool sound in the background,277
4440,this is a sound of striking pool,277
4441,this is a continuous sound of striking pool,277
4442,striking pool sound in distance,277
4443,a loud sound of striking pool,277
4444,a recording of striking pool,277
4445,a sound of striking pool,277
4446,this is an annoying sound of striking pool,277
4447,this is a repetitive sound of striking pool,277
4448,"a blend of subway, metro, underground sounds",278
4449,"a sound of subway, metro, underground",278
4450,"subway, metro, underground",278
4451,"a recording of subway, metro, underground",278
4452,"a loud sound of subway, metro, underground",278
4453,"this is an annoying sound of subway, metro, underground",278
4454,"a snippet of the subway, metro, underground sound",278
4455,"subway, metro, underground sound in distance",278
4456,"a rhythmic sound of subway, metro, underground",278
4457,"this is a repetitive sound of subway, metro, underground",278
4458,"subway, metro, underground can be heard",278
4459,"subway, metro, underground sound in a video",278
4460,"a poor quality recording of subway, metro, underground",278
4461,"this is a continuous sound of subway, metro, underground",278
4462,"this is a clear sound of subway, metro, underground",278
4463,"this is a fading sound of subway, metro, underground",278
4464,Fish are swimming.,279
4465,Ducks are swimming.,279
4466,A shark is swimming.,279
4467,Someone is swimming.,279
4468,People are swimming.,279
4469,Children are swimming.,279
4470,People are lane swimming.,279
4471,Sound of swimming is heard.,279
4472,Someone is swimming slowly.,279
4473,A boy is swimming in a pool.,279
4474,A swimming pool is recorded.,279
4475,A splash in a swimming pool.,279
4476,Indoor swimming-pool sounds.,279
4477,People are swimming indoors.,279
4478,Ducks are swimming in a pond.,279
4479,Sounds of swimming are heard.,279
4480,A tap dancer is dancing on stage.,280
4481,Tap dancers are dancing on a stage.,280
4482,Someone is tap dancing in sneakers.,280
4483,Someone is tap-dancing in a gymnasium.,280
4484,A tap dancing class with piano is happening.,280
4485,Someone is tap dancing without accompaniment.,280
4486,this is an annoying sound of tap dancing,280
4487,a snippet of the tap dancing sound,280
4488,a recording of tap dancing,280
4489,a sound of tap dancing,280
4490,tap dancing,280
4491,this is a fading sound of tap dancing,280
4492,this is a sound of tap dancing,280
4493,a blend of tap dancing sounds,280
4494,tap dancing sound in the background,280
4495,this is a continuous sound of tap dancing,280
4496,Someone is tapping a guitar.,281
4497,Someone is tapping on a guitar cord.,281
4498,"Tapes, vinyl, and guitar are playing.",281
4499,Someone is playing tape with a guitar.,281
4500,Someone is tapping an electric guitar.,281
4501,Guitar is being tapped with some lead.,281
4502,Cool guitar tapping in A-minor pentatonic.,281
4503,Guitar case is making a sound when tapped.,281
4504,A short guitar-tapping riff is being played.,281
4505,Muted strings are tapped on an electric guitar.,281
4506,A short tapping riff is being played on a guitar.,281
4507,A sample is being created by tapping on a guitar.,281
4508,A guitar is played through effects and a tapeloop.,281
4509,A guitar is experimented with a tape delay effect.,281
4510,"The body of a guitar is tapped for a low, hollow sound.",281
4511,Someone is tapping on a guitar and using audio effects.,281
4512,Phone is ringing.,282
4513,A phone is ringing.,282
4514,Phones are ringing.,282
4515,Office phone ringing.,282
4516,An old phone ringing.,282
4517,Telephone is ringing.,282
4518,A phone is clambering.,282
4519,Old telephone ringing.,282
4520,Mobile phone ringtone.,282
4521,Cell phone is ringing.,282
4522,Altered telephone ring.,282
4523,Telephones are ringing.,282
4524,A telephone is ringing.,282
4525,A toy phone is ringing.,282
4526,A telephone bell rings.,282
4527,A home phone is ringing.,282
4528,A thunder tone.,283
4529,Thunder is near.,283
4530,Thunder is heard.,283
4531,Thunder in a car.,283
4532,There is thunder.,283
4533,Thunder is close.,283
4534,Thunder and rain.,283
4535,Thunder at night.,283
4536,Rain and thunder.,283
4537,Thunder is noise.,283
4538,Loud thunder clap.,283
4539,Thunder is medium.,283
4540,Thunder is piling.,283
4541,Rain with thunder.,283
4542,Thunder with rain.,283
4543,Thunder and birds.,283
4544,A toilet flushing.,284
4545,Flush of a toilet.,284
4546,A long toilet flush.,284
4547,A toilet is flushed.,284
4548,Old toilet flushing.,284
4549,A toilet is flushing.,284
4550,Old toilet is flushing.,284
4551,Flushing an old toilet.,284
4552,A toilet being flushed.,284
4553,A toilet flushing sound.,284
4554,A toilet flush is heard.,284
4555,Toilet water is flushing.,284
4556,Someone flushes a toilet.,284
4557,A modern toilet flushing.,284
4558,An old toilet is flushing.,284
4559,Toilets are being flushed.,284
4560,tornado roaring sound in the background,285
4561,a recording of tornado roaring,285
4562,a snippet of the tornado roaring sound,285
4563,this is a fading sound of tornado roaring,285
4564,this is a clear sound of tornado roaring,285
4565,tornado roaring can be heard,285
4566,tornado roaring,285
4567,a loud sound of tornado roaring,285
4568,a poor quality recording of tornado roaring,285
4569,this is a sound of tornado roaring,285
4570,tornado roaring sound in a video,285
4571,this is a continuous sound of tornado roaring,285
4572,a blend of tornado roaring sounds,285
4573,a rhythmic sound of tornado roaring,285
4574,this is a repetitive sound of tornado roaring,285
4575,this is an annoying sound of tornado roaring,285
4576,A tractor or backhoe is digging and scraping the ground.,286
4577,this is an annoying sound of tractor digging,286
4578,tractor digging can be heard,286
4579,a loud sound of tractor digging,286
4580,a noisy tractor digging sound,286
4581,a blend of tractor digging sounds,286
4582,this is a sound of tractor digging,286
4583,a rhythmic sound of tractor digging,286
4584,this is a continuous sound of tractor digging,286
4585,this is a repetitive sound of tractor digging,286
4586,a recording of tractor digging,286
4587,this is a clear sound of tractor digging,286
4588,a sound of tractor digging,286
4589,a snippet of the tractor digging sound,286
4590,a poor quality recording of tractor digging,286
4591,tractor digging sound in distance,286
4592,Train horn sounds.,287
4593,Train horn is heard.,287
4594,A train horn is heard.,287
4595,Train horn is sounding.,287
4596,A train horn is blowing.,287
4597,A train horn is tooting.,287
4598,A train horn is playing.,287
4599,A train horn is recorded.,287
4600,Train horns are sounding.,287
4601,A train horn is sounding.,287
4602,Train horn audio recording.,287
4603,A train is honking its horn.,287
4604,A train is blowing its horn.,287
4605,A train horn is being heard.,287
4606,A train is playing its horn.,287
4607,A train is sounding its horn.,287
4608,Train wheels are singing.,288
4609,Train wheels are screeching.,288
4610,Subway train wheels are loud.,288
4611,Train wheels are clicking on track.,288
4612,Train wheels are grinding and clanging.,288
4613,A train is passing by with squeaky wheels.,288
