,caption,class
4498,Rainstorm is recorded.,36
4499,Rain is falling on an apartment roof.,36
4500,Turn signal is being used in the rain.,36
4501,Water is draining from a bath with a big gurgle at the end.,36
4502,The falling rain beats against a hard surface.,36
4503,a car is moving in the middle of a heavy rain,36
4504,Rain is falling on a puddle under a fountain with a conversation in the background.,36
4505,Water is draining from a gutter and hitting a rock.,36
4506,Rain is falling heavily near a street with vehicles driving by.,36
4507,Rain is falling while someone is standing under an umbrella.,36
4508,Something is making a sound in a yard during rain.,36
4509,Chaos sounds during rain.,36
4510,Rain is in the city.,36
4511,The rain is coming down heavily onto a roof and then falling onto the concrete.,36
4512,Waiting for rain on bank of pond under plastic roof.,36
4513,Lightning and raindrops with driving cars in the background.,36
4514,Rain and a car are making sounds.,36
4515,"A female voice says ""The raincoat is tan"".",36
4516,Raindrops are falling on a car.,36
4517,Very heavy rain close to an ongoing static noise.,36
4518,Rain drops are falling on a wooden porch.,36
4519,"People are walking, cars are honking, and traffic is passing in a busy parking lot during the rain.",36
4520,"Male voice speaking ""The raincoat is tan."".",36
4521,Rain falling on a fiber roof.,36
4522,A metal cover of a beehive is protecting it from rain and moisture.,36
4523,Cars passing and raindrops on cobblestone street.,36
4524,Rain and occasional car sounds.,36
4525,Rain is falling very hard on a surface.,36
4526,Deforestation is happening by the road in a coastal rainforest.,36
4527,Rainwater falls off a roof as a jet airliner passes overhead.,36
4528,Heavy rain is falling and flowing into a drain.,36
4529,Rain is falling and running through a drain pipe.,36
4530,Rain is being recorded under some stone ruins with a river dam noticeable.,36
4531,A heavy rain storm,36
4532,The rain is going on constantly some time slow and sometimes high.,36
4533,Recording of rain ambient sound in a backyard.,36
4534,Rain is falling from the porch.,36
4535,Rain and water is falling.,36
4536,Raindrops are falling on concrete.,36
4537,Rain is falling on solid ground with a slight whir and splashing of water,36
4538,Rain is heard in a jungle.,36
4539,People are talking and rain is falling at a coffee place.,36
4540,The sound of driving on a motorway in the rain is being recorded.,36
4541,Cars driving by outside with heavy rain falling.,36
4542,A heavy shower of large raindrops is being recorded.,36
4543,A rainshower is heard.,36
4544,Rain water is being processed.,36
4545,Rain is hitting a metal storage thing in the backyard.,36
4546,Hard rainfall is being recorded from a balcony.,36
4547,Rain is dropping on various textures.,36
4548,Rain is hitting a rooftop.,36
4549,A heavy rain and hail storm is happening.,36
4550,Rain falls loudly nearby as a woman talks,36
4551,Rain and traffic are heard.,36
4552,Gentle rain on a hard surface,36
4553,A bagpipe band is marching in a parade during a rainstorm.,36
4554,Moderate rainfall is heard.,36
4555,A car passes by in the rain.,36
4556,Rain is falling from a balcony.,36
4557,Rain is splashing.,36
4558,Cars are passing over wet streets in a rain storm.,36
4559,A rooster screams followed by a goat making noises,37
4560,Roosters are in a grange.,37
4561,"Village sounds with adults and children, roosters, chickens, distant traffic.",37
4562,Roosters can be heard in the distance and a dovecote is nearby.,37
4563,Roosters are making call notes in the background.,37
4564,A single coqui is making a sound.,37
4565,Young rooster is making a sound.,37
4566,A rooster is giving a signal.,37
4567,A rooster and kingfisher are singing and there is echoing noise.,37
4568,Roosters are signaling.,37
4569,Chickens and roosters are in a poultry barn.,37
4570,A fighting rooster is being grabbed.,37
4571,Rooster is singing in the morning.,37
4572,Chickens and roosters on a rural farm.,37
4573,A rooster and chick are being recorded on a farm.,37
4574,Monkeys are making mid-distant calls with distant roosters.,37
4575,Roosters are making calls.,37
4576,A rooster is heard on a farm.,37
4577,A rooster is making a strong call.,37
4578,A rooster is calling.,37
4579,Rooster is calling in a barn.,37
4580,Rooster is clucking.,37
4581,A rooster and other poultry making noise,37
4582,"A man moans nearby, followed by people talking, after which goats bleat loudly, and then a rooster calls in the distance",37
4583,A small and large rooster are singing.,37
4584,A rooster is being chased.,37
4585,A rooster is making steps.,37
4586,A rooster is cock-a-doodle-dooing.,37
4587,A rooster is shouting twice.,37
4588,A rooster is making noise.,37
4589,Coquíes sing in the night.,37
4590,A regular farm rooster is doing his job.,37
4591,A rooster is waking up people.,37
4592,Coquis are being recorded.,37
4593,Hail shower and rooster.,37
4594,"Neighbors are cutting firewood, a rooster is heard, and a little girl is talking to her grandmother in a village.",37
4595,A poultry barn at a fair is being recorded with various breeds of chickens and roosters.,37
4596,A frightened rooster is clucking in the countryside.,37
4597,Rooster is being recorded.,37
4598,A rooster is being recorded up close.,37
4599,Someone is stepping on dry leaves. Rooster is heard in the background.,37
4600,A rooster statue is sounding.,37
4601,"Lambs are next door, and a rooster is nearby.",37
4602,Rooster showing off.,37
4603,A rooster is making a cock-a-doodle-doo sound.,37
4604,A rooster is calling for its mate.,37
4605,A rooster is screaming binaurally.,37
4606,People are watching and betting on a rooster fight.,37
4607,Roosters and chickens are heard.,37
4608,A rooster is singing.,37
4609,A rooster is making a sound.,37
4610,A wild turkey and rooster are singing a duet.,37
4611,People are imitating a rooster with ambient zoo sounds in the background.,37
4612,"Distant traffic, motorcycles, people activity, and rooster are echoing.",37
4613,Rooster defending his chooks from a fox.,37
4614,"""CARUSO"" is a rooster of the brahma species.",37
4615,Rooster is making a slow sound.,37
4616,A coqui is singing.,37
4617,A rooster is vocalizing itself while a man is saying something in very soft low frequency tone,37
4618,A cockrel / rooster is showing his vocal skills.,37
4619,A rooster is being recorded and slowed down.,37
4620,Roosters are fighting.,37
4621,Roosters are making sounds on a farm.,37
4622,Adults are calling at a nest and nestlings are grunting. Roosters and pheasants are cawing.,37
4623,"Farm animal sounds hitting objects, and a rooster croaks",37
4624,A man yells out as he goes galloping by on a horse while the rooster goes cock-a-doodle-doo,37
4625,Chickens and a rooster are making sounds.,37
4626,Chickens and roosters clucking and a person talking,37
4627,Chickens and a rooster are making noises.,37
4628,Bees swarming with a rooster in the beginning and a man grunting at the end.,37
4629,Sunrise with wild roosters.,37
4630,A rooster is clucking.,37
4631,Loud roosters are in a garden near a restaurant.,37
4632,"The classic ""cock-a-doodle-doo"" of a rooster.",37
4633,Coquies are being heard in a house.,37
4634,Roosters are making rooster noises.,37
4635,Hens and a rooster are excited.,37
4636,A rooster is making the rooster sound.,37
4637,Announcements and a rooster are heard.,37
4638,Fountain and a rooster are heard.,37
4639,"Barnyard noises outdoors with rooster, ducks, and chickens",37
4640,Rooster is heard on a farm.,37
4641,"Someone hears a rooster, traffic, and voices in a calm environment.",37
4642,Waves against stones and walls at a beach.,38
4643,Sea waves are being recorded in a field.,38
4644,Waves are heard on the shore.,38
4645,Water is swirling around and waves are crashing.,38
4646,Gentle waves on a rocky beach with seagulls and boats in the background.,38
4647,Seagulls and waves are heard near cliffs.,38
4648,The waves crashing on to the shore then recedes back into the ocean.,38
4649,The waves of the tide washed up on the shore.,38
4650,Waves are hitting rocks at a beach.,38
4651,Gentle waves are disturbing pebbles at the beach.,38
4652,Waves are hitting the beach with medium intensity.,38
4653,Loop of sea-waves.,38
4654,Waves crashing on rocks.,38
4655,The ocean is in momentum with sounds of currents and waves crashing,38
4656,A blue-footed booby is making calls while waves crash against rocks close by.,38
4657,Waves on a beach are heard.,38
4658,Sea waves are breaking in a small cave between rocks with a splashing sound.,38
4659,"Loud, pounding ocean waves crash quickly against the rocks.",38
4660,Lake waves are breaking onto a sandy shore.,38
4661,The sound of waves is lapping on the shore.,38
4662,Sea waves crashing.,38
4663,Waves and seagulls are being recorded at the beach.,38
4664,Waves can be heard at the beach.,38
4665,A small wave on a sand beach is being recorded.,38
4666,Waves are lapping at the shoreline.,38
4667,An ocean spray is made while waves come to shore.,38
4668,Ocean waves are breaking on a sandy beach.,38
4669,The waves are crashing onto the shore of a beach.,38
4670,Small waves are breaking on a sandy tropical beach.,38
4671,Small wave is hitting the sandy beach.,38
4672,Music plays and waves crash against a shoreline,38
4673,Waves are breaking at a stony shore.,38
4674,Seagulls and waves are present.,38
4675,"Waves, surf, and ocean are recorded.",38
4676,Sea waves are breaking on the shore.,38
4677,Someone is walking on rolling flints with waves and seagulls in the background.,38
4678,Ocean waves are crashing on a rocky shore.,38
4679,Someone is recording the sound of lapping waves on a beach.,38
4680,"Ocean waves are breaking and crashing onto shore, with roaring and splashing",38
4681,Waves and people sounds are being heard at a beach.,38
4682,Waves are changing rhythm gradually on a remote beach.,38
4683,Waves are crashing against rocky formations at a beach.,38
4684,Sound of sea waves from the beach.,38
4685,A group of ocean waves are crashing against the beach.,38
4686,Ocean waves are breaking.,38
4687,Waves are splashing against rocks in a sea.,38
4688,Waves are far away from a seawall.,38
4689,"Waves are crashing heavily, while a person walks on a very rocky surface.",38
4690,"Waves are crashing, a diesel cargo is passing, and jets are flying.",38
4691,Huge waves are breaking on a beach.,38
4692,Sea waves are crashing at the beach.,38
4693,The sounds of waves on the shore and fur seals in the background can be heard at a beach atmosphere.,38
4694,"""Waves are crashing on the shore of a lake."".",38
4695,Sea waves recorded.,38
4696,Waves and seagulls are being recorded at a beach.,38
4697,Waves are crashing into the harbor.,38
4698,Waves are gushing into a small sea cave.,38
4699,The sound of sea waves lapping on to a sand and pebble beach is playing.,38
4700,Waves are crushing on the sandy beach.,38
4701,Waves are hitting a stony beach.,38
4702,Gravel is being recorded near sea waves.,38
4703,Sea waves are heard in the distance.,38
4704,Waves are breaking on a beach shore and distant calls from a seal colony are heard.,38
4705,"Sea waves are heard in ""Litoral central."".",38
4706,Waves are constantly splashing at a beach.,38
4707,The waves of the ocean are rolling in and breaking on the shore.,38
4708,Distant ocean waves are lapping.,38
4709,Waves are being recorded at a beach coast.,38
4710,"Animals are making feeding sounds, sniffing, and calling. There is a squeak and waves breaking on a beach in the background.",38
4711,Ocean waves are hitting the shore.,38
4712,Waves are at the beach with kids playing.,38
4713,Waves are heard from the sea.,38
4714,Waves are rocking against stone partitions along the rockaway beach coast.,38
4715,The sound of waves at a beach is playing.,38
4716,Mouth is simulating sea waves.,38
4717,Waves are breaking on rocks from a stormy sea.,38
4718,Waves push and crash along the shore of the beach.,38
4719,Waves are crashing on rocks.,38
4720,Waves are lapping on the seashore.,38
4721,waves are crashing and water is swirling around,38
4722,Waves are breaking onto the edge of a forest shoreline in a large freshwater lake.,38
4723,"Waves, seagulls, and people on the beach.",38
4724,Waves are hitting the seaside at a beach.,38
4725,A seal is growling and roaring. Another seal is making 'klonking' calls. Waves are breaking on the shore.,38
4726,Waves are breaking across a rocky shore.,38
4727,Ocean waves are hitting rocks.,38
4728,Sea waves are heard.,38
4729,"With force, the waves splash back and fourth onto the shore.",38
4730,Waves are crashing in the ocean.,38
4731,Sand and waves on calm beach coast.,38
4732,Waves on big sand and seaweeds are being heard.,38
4733,Muffled ocean waves crashing followed by muffled water pattering on a surface alongside plastic camera muffling,38
4734,"Seagulls, small waves, and people passing by at the beach.",38
4735,Ocean waves are breaking at the beach.,38
4736,A man is speaking as waves crash in the background.,38
4737,Sea waves are crushing on a sandy beach.,38
4738,Quiet seawash and gentle close perspective waves on shingle.,38
4739,Waves are crashing on the shore.,38
4740,"A boat is being driven, causing waves to crash on the shore",38
4741,Waves are lapping onto a rocky shore.,38
4742,A seagull chirps while waves in the ocean are rolling in to shore.,38
4743,Waves are crashing at a distance.,38
4744,Ocean waves are being produced by a synthesizer.,38
4745,"Waves, drainage, waves breaking, sea, and dock sounds.",38
4746,Ocean waves are breaking through rocks on the beach.,38
4747,Huge oceanic waves are crushing at a beach.,38
4748,Waves are coming ashore.,38
4749,Light sea breezes and surf waves rolling in.,38
4750,Sea waves are splashing.,38
4751,Waves and seagulls at a beach.,38
4752,Waves are lapping on a beach with a heavy industrial background.,38
4753,Sea waves and seagulls can be heard.,38
4754,The sound of breaking waves can be heard from the back of a beach.,38
4755,Sea waves crush on a sandy beach.,38
4756,Waves are breaking on a sandy beach.,38
4757,"Gentle, soft waves repeatedly lap the shoreline on the beach.",38
4758,Waves are crushing on a beach while someone is walking.,38
4759,Waves are breaking on a beach. Distant cicadas are heard.,38
4760,Waves in the ocean are rolling and then breaking against the shore.,38
4761,Waves breaking at the beach.,38
4762,Water wave sounds are being recorded at a beach.,38
4763,Waves are crashing in the port.,38
4764,Waves and sea splashes are being recorded.,38
4765,Waves are hitting the shore with a slow rhythm.,38
4766,Waves of the sea slashing as the tides pulls the water in and out.,38
4767,Waves are crashing on the shore of a fjord and water is cascading through small stones.,38
4768,Waves are coming to the beach.,38
4769,Waves are crashing and traffic is passing.,38
4770,Several sheep bleat with some light rustling,39
4771,A sheep is baaing.,39
4772,Sheep are bleating increasingly intensely,39
4773,Sheep are making sounds in a zoo.,39
4774,"Two men talk as a sheep growls, sputters and hisses",39
4775,A sheep is smacking its head.,39
4776,Sheep are making beeee.,39
4777,Sheep are passing by a road.,39
4778,A pair of gulls are making mutual begging calls. Sheep and a skylark are heard in the distance.,39
4779,Livestock noise sounds and sheep are baaing,39
4780,Electric sheep are making sounds.,39
4781,Grunting with sheep bleating near and far,39
4782,People are talking and a sheep fleets,39
4783,Several sheep bleat and people speak,39
4784,A boy talks and a sheep baas and the boy talks again,39
4785,Multiple sheep bleating as a man attempts to imitate them,39
4786,Sheep are bleating on a sheep farm.,39
4787,Sheep are making noise,39
4788,"Many sheep run by while bleating, their hooves clank on the ground",39
4789,"A woman talks, and a sheep bleats",39
4790,"Sheep are bleating, eating grain, and a farmer is speaking.",39
4791,Humming of distant traffic before sheep bleat and people speak,39
4792,Sheep bleat nearby as rain falls,39
4793,Sheep field ambient recording.,39
4794,Rain falling along with a sheep baaing followed by a woman whispering,39
4795,Sheep baaing and a cage clanging,39
4796,People are making sheep sounds.,39
4797,A sheep bleats multiple times,39
4798,A woman speaks with some nearby rustling and small bleats of a sheep,39
4799,Metal rattling and clacking alongside sheep baaing while steam hisses and a group of people chatting in the background,39
4800,Sheep are making calls and the sound of hooves running is heard.,39
4801,Sheep bleat over a quiet crackling noise,39
4802,Something walks around and a sheep bleats in the background,39
4803,Sheep baaing with the rumble of conversation in background,39
4804,Bleating sheep in a field.,39
4805,"Sheep are eating grass, and a Chiffchaff is singing.",39
4806,Someone moves around in the background as farm animals and sheep make noises in a barn.,39
4807,A large disturbed flock of monk parakeets is heard with some sheep in the background.,39
4808,Sheep bleat and walk,39
4809,A vehicle rumbles nearby and a sheep bleats as the rain falls steadily.,39
4810,A male sheep is grunting. Traffic is in the background.,39
4811,Sheep making a call after losing a pack member.,39
4812,Sheep are in a meadow with a city and water in the distance.,39
4813,Multiple people talking while sheep bleats,39
4814,Sheep bleating on an open air farm.,39
4815,Ducklings are making calls. Distant sheep can be heard with a 'mushy' background.,39
4816,Sheep are hitting each other.,39
4817,An adult man and an adult woman speak as sheep bleat and a machine starts running,39
4818,Sheep are eating and bleating on a calm morning.,39
4819,"Men speaking, and sheep calling",39
4820,"A man talks, and a sheep bleats",39
4821,A man speaks as several sheep are bleating in the distance,39
4822,Someone is walking towards a field of sheep.,39
4823,A whinchat is singing. A cuckoo and sheep are in the distance. A faint sound of running water is heard.,39
4824,A sheep bleating with people talking,39
4825,Goats and sheep bleating,39
4826,A sheep bleats followed by a man talking,39
4827,Bees are buzzing loudly and a sheep bleats in the background.,39
4828,Sheep calling out on a farm,39
4829,"Sheep bleat nearby, followed by a man talking loudly",39
4830,Sheep and lambs are making sounds.,39
4831,"Sheep bleating, then woman talking",39
4832,Sheep eating and bleating on an open quarry.,39
4833,The bleating of a sheep and a goat.,39
4834,Restless sheep are heard in a shed.,39
4835,A whistling noise then a man speaks followed by the sounds of sheep,39
4836,The sound of someone shoving their hand into a bucket of sheep's brains and jelly is playing.,39
4837,A group of sheep is making high pitched noises.,39
4838,Crinkling with sheep baaing in the background,39
4839,Sheep are eating straw and a chainsaw is in the distance.,39
4840,A female gives a speech as sheep bleat by her,39
4841,Sheep are calling in an interior barn.,39
4842,Sheep bleat as people talk,39
4843,Sheep are scurrying past exteriorly.,39
4844,"The sounds of sheep, livestock and other farm animals",39
4845,Sheep are eating grass and making noise.,39
4846,Sheep herd is making a spooky sound.,39
4847,Sheep are cheeping in a peaceful farmland ambiance.,39
4848,Sheep bleat nearby numerous times,39
4849,A grown man speaks clearly and naturally as sheep bleat in the background,39
4850,Sheep are bahing.,39
4851,A group of sheep is making noise.,39
4852,Sheep and goats baaing,39
4853,A single sheep is calling. Others are in the background. Distant chiffchaff and distant traffic.,39
4854,A man speaks while sheep bleat,39
4855,Sheep bleating and a woman speaking,39
4856,Females speaking with sheep bleating,39
4857,Sheep bleating at a farm.,39
4858,"A man speaks, a sheep bleats in the distance",39
4859,People talk in the distance followed by a sheep baaing,39
4860,Sheep bleat loudly nearby,39
4861,Cheep is heard in the field with sheep.,39
4862,"A person speaks nearby, and then a sheep bleats nearby multiple times as the person continues to speak",39
4863,A sheep is calling.,39
4864,Very young sheep bleating and older sheep bleating,39
4865,There is an ambience from a sheepfold.,39
4866,Sheep and goats are baa-ing.,39
4867,People are having a conversation and sheep bleats in the distance,39
4868,"Sheep are walking into a river, bleating and eating grass.",39
4869,Sheep are at pasture in the mountains.,39
4870,A sheep screams and bleats,39
4871,Sheep are making sounds and being unloaded at a market.,39
4872,A sheep baas as a man sniffles,39
4873,Sheep are being moved.,39
4874,Many sheep are bleeding,39
4875,People talking and sheep baaing,39
4876,Sheep are bleating outside of a sheepfold.,39
4877,A man speaks and sheep bleat in the background,39
4878,A sheep is bleating in a field.,39
4879,"A couple of sheep chat, others join in, and a humans talks.",39
4880,A fountain is recorded at a high altitude where goats and sheep are drinking water.,39
4881,A person is speaking sheep are bleating,39
4882,People are pretending to be sheep.,39
4883,Sheep are mowing.,39
4884,Sheep are being crossed by someone.,39
4885,Flock of sheep is being recorded.,39
4886,"Sheep bleat nearby, followed by a person talking, after which a sheep bleats, followed by a person yelling",39
4887,"Sheep are being sheared, bleating, and a man is talking.",39
4888,Some splashing and beeping with sheep bleating and a man speaking then high pitched popping and squealing,39
4889,A sheep bleats as children talk and run around.,39
4890,A herd of sheep is passing by.,39
4891,Humming and vibrating with sheep bleating and people speaking,39
4892,A person speaks and a sheep bleats a couple of times,39
4893,Sheep bleating metal clang,39
4894,Sheep bleat and people speak in the distance,39
4895,Shuffling and a sheep bleating,39
4896,A man is speaking and a sheep bleats at the end,39
4897,A female gives a speech as a sheep bleats,39
4898,A dull siren with intermittent beeping is sounding.,40
4899,Skate park and police sirens are heard.,40
4900,A siren of a vehicle going off while a car passes by.,40
4901,Emergency vehicles sirens blare as people talk nearby,40
4902,A police siren is going off and the care is going at a fast speed,40
4903,A car is passing by as a siren blares in the distance.,40
4904,Sirens ring followed by a voice over a megaphone,40
4905,Multiple emergency vehicles are sounding the sirens at varying frequencies,40
4906,Sirens are blaring in the distance.,40
4907,Siren on a megaphone.,40
4908,Someone is loudly talking on the street with street noise and a loud siren.,40
4909,An emergency vehicle is traveling with the siren on,40
4910,A far off siren rings and men are talking over radios,40
4911,A police car is turning on its siren and speeding away.,40
4912,Emergency vehicle driving with siren on,40
4913,"Air is moving, traffic is passing nearby and a siren is blaring.",40
4914,A loud vehicle siren starts to diminish in the distance,40
4915,A siren is heard with splices.,40
4916,A siren for an emergency attention system is playing.,40
4917,A dispatch voice and sirens from a distance,40
4918,A car is driving near an emergency vehicle with its sirens going.,40
4919,Emergency vehicles decrease and increase siren sounds as they approach,40
4920,Siren sound goes on constantly with a mild slow drum beat background,40
4921,Sirens ring and a voice speaks over a loudspeaker,40
4922,Several different emergency sirens are triggered subsequently,40
4923,A siren rings and honks and a man speaks over a radio,40
4924,Distant police siren masked by the constant drone of aircraft flying,40
4925,An emergency siren quietly whirs and then fades away as a car drives,40
4926,A cartoon-like siren is being recreated on a vintage modular synth.,40
4927,Police sirens are occurring and a clear emergency present,40
4928,An emergency siren is triggered while a vehicle moves to get closer,40
4929,"A police car is passing by with a yelp siren, in an urban environment.",40
4930,A stopped car suddenly turned on its siren and accelerated quickly away.,40
4931,A police car arrives with a yelp siren.,40
4932,The siren and honks of an emergency vehicle,40
4933,Emergency siren is driving fast through an empty area.,40
4934,Sirens are sounding for a tsunami warning.,40
4935,A large vehicle idles amid sirens,40
4936,Sirens are going off,40
4937,Sirens with the sound of a street nearby,40
4938,An emergency siren followed by a man speaking,40
4939,A man speaks as a siren sounds,40
4940,A emergency vehicle driving with siren on,40
4941,A classic dubsiren build is being played.,40
4942,A siren with alternating up and down pitch shifts is heard.,40
4943,Distant emergency sirens,40
4944,Traffic passes and sirens ring,40
4945,Tornado warning siren is enough to scare you.,40
4946,Sirens and sounds are heard in the background.,40
4947,Emergency sirens and police sirens going off,40
4948,"A woman walks, then gasps, dials her phone and takes off running and a siren goes by.",40
4949,Loud sirens screaming,40
4950,A dirty-sounding siren is in a syncopated pattern.,40
4951,"An emergency vehicle siren blares, followed by a car accelerating",40
4952,A ferry is sounding its siren.,40
4953,A siren is triggered and a vehicle moves fast,40
4954,Someone attempted to make the sound of a fireman's siren.,40
4955,Fire truck sirens blaring in succession,40
4956,Several emergency sirens are triggered while vehicles move,40
4957,A fire truck passes and blows its siren.,40
4958,Emergency sirens in urban setting,40
4959,Police sirens are sounding in a city.,40
4960,Sirens are ringing,40
4961,An emergency siren is sounding.,40
4962,A sound of a raygun powering up or a siren is made from a drum beat.,40
4963,An vehicle moves then a siren is triggered,40
4964,"While air moves, traffic passes by and a siren blares.",40
4965,Sirens are blaring from emergency vehicles.,40
4966,A large blast and immediately emergency siren are going off,40
4967,A car is revving and driving away with police sirens in the background.,40
4968,"Sounds of cars passing by with a siren in the background, while a door is opened and shut",40
4969,Emergency sirens outdoors followed by a vehicle passing by,40
4970,"Emergency siren, followed by sounds of cars revving",40
4971,A music is played while an emergency siren is triggered,40
4972,A siren wails and a vehicle leaves,40
4973,A siren is going off in the distance and two men are having a conversation,40
4974,A siren is being cranked.,40
4975,Field recording with sirens.,40
4976,Siren wails then explosion sounds with loud humming in background,40
4977,An emergency vehicle siren and motor noise,40
4978,A wailing emergency vehicle siren is playing.,40
4979,Emergency siren fading away,40
4980,A siren is producing blasts.,40
4981,A quick futuristic siren loop is playing.,40
4982,A police siren vehicle is speeding.,40
4983,A warning siren is alerting and testing.,40
4984,Tornado sirens are blaring in the city.,40
4985,A ship's siren is sounding and is answered by a tug.,40
4986,A synth is making a sound similar to an air raid siren.,40
4987,Man speaking in foreign language and sirens,40
4988,"An emergency vehicle siren is blowing, and speaking is occurring over emergency vehicle radios",40
4989,Emergency vehicle siren passing by,40
4990,A car is being cuffed with city noise and a police siren in the background.,40
4991,Bongo feet and a siren whistle are heard.,40
4992,A siren is being tested at a library.,40
4993,Great melting sound effect or nightmare siren is present.,40
4994,A siren is making a signal.,40
4995,A cartoon-like siren is playing.,40
4996,Air-raid siren test.,40
4997,Police siren on a toy car,40
4998,Emergency sirens sounding followed by a vehicle driving by,40
4999,A synthetic siren for a police car is being built.,40
5000,A silly emergency siren is sounding.,40
5001,Emergency vehicles going by with the sirens on,40
5002,Firetrucks are sounding sirens.,40
5003,"Loud sirens, then more sirens passing",40
5004,A siren rings in the distance while several cars are passing by,40
5005,A vintage disaster or air raid siren is sounding.,40
5006,A vehicle moves and a siren is triggered followed by someone talking,40
5007,Sirens are sounding all clear.,40
5008,Emergency sirens sound,40
5009,A siren sound was created.,40
5010,Traffic and siren are heard in the night.,40
5011,A siren sounds out as a motorcycle passes,40
5012,Fire truck sirens wail while driving through the streets,40
5013,Raw recording of a siren in the distance is being made.,40
5014,"Storm front with rain, hail, and tornado sirens are being recorded.",40
5015,A siren-like or funeral music is heard.,40
5016,Continuous emergency sirens passing by,40
5017,Radio on in background while sirens blare,40
5018,A siren sounds and people scream,40
5019,Emergency sirens blaring,40
5020,An air raid siren test is announced.,40
5021,Couple of police cars with the siren blaring approached and left,40
5022,Cars driving along with sirens,40
5023,A vessel is berthing with sirens and some speech.,40
5024,Emergency vehicle siren goes off for the entire time,40
5025,Sirens are sounding.,40
5026,Humming followed by a person sneezing,41
5027,A lady is speaking followed by a sneeze sound and then a scream sound,41
5028,Female sneezing and talking,41
5029,A woman sneezes and then briefly talks,41
5030,A female teenager is saying something followed by a sneeze,41
5031,Someone sneezes several times and a woman talks,41
5032,A woman sneezes before describing the side effects of her cold,41
5033,"Two adult males speak, an adult female giggle, and someone sneezes",41
5034,Someone speaks and sneezes,41
5035,"Someone is sneezing, blowing their nose, and clearing their throat.",41
5036,A woman is sneezing and making loud-pitched sounds.,41
5037,A person sneezes loudly,41
5038,A woman and a baby pretend to sneeze,41
5039,A woman sneezing loudly,41
5040,A woman sneezing and sniffling before speaking,41
5041,A couple is passing by with a sneeze.,41
5042,A woman sneezes and a baby make sounds,41
5043,A woman sneeze three times,41
5044,Rustling and distant speech followed by a sneeze,41
5045,Woman speaking followed by a sneeze,41
5046,A baby sneezes and babbles,41
5047,A man is murmuring with a sneeze sound,41
5048,A woman talking as infants babble then sneeze while plastic clacks on a hard surface,41
5049,An infant sneezing then babbling,41
5050,A person sneezing repeatedly,41
5051,Someone is sneezing while wearing a hat.,41
5052,A person sneezing followed by a plastic thud then a person sniffling,41
5053,Woman are speaking and person sneezes,41
5054,Camera muffling followed by a young woman talking then sneezing,41
5055,Person talking and a sneeze,41
5056,A woman sneezing,41
5057,Water flows by quickly and someone sneezes and talks,41
5058,A baby is sneezing.,41
5059,A distant sneeze is heard,41
5060,Someone is sneezing in a recording studio.,41
5061,White noise with distant murmuring followed by a sneeze,41
5062,Continuous sneezing,41
5063,A child sniffles and sneezes,41
5064,A person sneezes two times,41
5065,Someone sneezes nearby,41
5066,Man sneezing and sniffling,41
5067,A younger female sneezing then blowing her nose twice,41
5068,"A lady sneezes, gasps for air and the sneezes once more",41
5069,"A child sneezes once, then talks quietly",41
5070,Ducks are sneezing.,41
5071,A young girl sneezes several times before talking,41
5072,Harsh sneezes are being heard.,41
5073,A single loud sneeze,41
5074,A loud sneeze,41
5075,A man is ascending a staircase and sneezes two times.,41
5076,Man talking in a hushed tone followed by a large sneeze,41
5077,Sneezing along with people talking,41
5078,"Sniffle, sneeze, achoo",41
5079,A woman speaking followed by two sneezes,41
5080,A tap and the rustling of papers is followed by a sneeze then more rustling of papers,41
5081,A woman speaking followed by a person sneezing three times as another woman and a man speak in the background,41
5082,Sneezing is being recorded.,41
5083,Two sneezes occur,41
5084,Inhaling and then a sneeze,41
5085,Someone is sneezing while recording something else.,41
5086,A man speaking as a person sneezes several times,41
5087,A funny sneeze effect is available for use.,41
5088,A boy speaks followed by a girl and then a loud sneeze,41
5089,A Samoyed puppy is sneezing.,41
5090,A person sneezing and a man speaking,41
5091,Continuous rustling followed by a sneeze and then speech,41
5092,Person blowing their nose then a sneeze,41
5093,Television plays in background then a young child sneezes and speaks followed by an adult woman who speaks,41
5094,Common sound effect of a sneeze.,41
5095,A person is sneezing next to the mic.,41
5096,Someone is trying to sneeze with pepper.,41
5097,"In a quiet environment, an adult female sneezes once, speaks briefly, and sniffs once",41
5098,Humming followed by a sneeze then boys speaking,41
5099,"People are talking, and someone sneezes",41
5100,A pygmy chimpanzee is sneezing.,41
5101,Sneeze is being recorded.,41
5102,Prelude of gasping air followed by a sneeze,41
5103,A girl sneezing multiple times,41
5104,An infant sneezes and coos followed by an adult speaking,41
5105,Woman sneezing and sniffing,41
5106,A woman sneezes and blows her nose,41
5107,A woman is sneezing several times.,41
5108,Someone's sneeze is being recorded and corrected.,41
5109,Silence and white noise followed by several sneezes,41
5110,Sneezes are being created.,41
5111,A person sneezes in slow motion,41
5112,An adult female is sneezing,41
5113,Someone is sneezing softly.,41
5114,A man speaks followed by sneezing and then a young girl speaking,41
5115,Someone is sneezing slow and then normal speed.,41
5116,Water trickling as an electronic girl voice talks then sneezes.,41
5117,A child sneezing,41
5118,Sneezing sound is recorded.,41
5119,A young woman is sneezing.,41
5120,Someone is sneezing to form a dinosaur roar.,41
5121,Someone sneezes and a baby talking,41
5122,"A fan hums in the background, and then a person sneezes loudly",41
5123,Single female sneeze.,41
5124,A woman sneezes a few times,41
